FCEUX 2.1.6-interim svn2687 - Trace Log File
  $8734:55 26     EOR $26,X @ $0027 = #$98                                       A:4C X:01 Y:00 S:FD 
    $07B0:8C 07 20  STY $2007 = #$00                                               A:A0 X:A0 Y:F8 S:FB 
    $07B3:BC 85 A5  LDY $A585,X @ $A625 = #$E4                                     A:A0 X:A0 Y:F8 S:FB 
    $07B6:8C 07 20  STY $2007 = #$00                                               A:A0 X:A0 Y:E4 S:FB 
    $07B9:BC 86 A5  LDY $A586,X @ $A626 = #$3A                                     A:A0 X:A0 Y:E4 S:FB 
    $07BC:8C 07 20  STY $2007 = #$00                                               A:A0 X:A0 Y:3A S:FB 
    $07BF:BC 87 A5  LDY $A587,X @ $A627 = #$CF                                     A:A0 X:A0 Y:3A S:FB 
    $07C2:8C 07 20  STY $2007 = #$00                                               A:A0 X:A0 Y:CF S:FB 
    $07C5:BC 88 A5  LDY $A588,X @ $A628 = #$00                                     A:A0 X:A0 Y:CF S:FB 
    $07C8:8C 07 20  STY $2007 = #$00                                               A:A0 X:A0 Y:00 S:FB 
    $07CB:BC 89 A5  LDY $A589,X @ $A629 = #$00                                     A:A0 X:A0 Y:00 S:FB 
    $07CE:8C 07 20  STY $2007 = #$00                                               A:A0 X:A0 Y:00 S:FB 
    $07D1:BC 8A A5  LDY $A58A,X @ $A62A = #$00                                     A:A0 X:A0 Y:00 S:FB 
    $07D4:8C 07 20  STY $2007 = #$00                                               A:A0 X:A0 Y:00 S:FB 
    $07D7:BC 8B A5  LDY $A58B,X @ $A62B = #$00                                     A:A0 X:A0 Y:00 S:FB 
    $07DA:8C 07 20  STY $2007 = #$00                                               A:A0 X:A0 Y:00 S:FB 
    $07DD:BC 8C A5  LDY $A58C,X @ $A62C = #$00                                     A:A0 X:A0 Y:00 S:FB 
    $07E0:8C 07 20  STY $2007 = #$00                                               A:A0 X:A0 Y:00 S:FB 
    $07E3:BC 8D A5  LDY $A58D,X @ $A62D = #$F8                                     A:A0 X:A0 Y:00 S:FB 
    $07E6:8C 07 20  STY $2007 = #$00                                               A:A0 X:A0 Y:F8 S:FB 
    $07E9:BC 8E A5  LDY $A58E,X @ $A62E = #$FC                                     A:A0 X:A0 Y:F8 S:FB 
    $07EC:8C 07 20  STY $2007 = #$00                                               A:A0 X:A0 Y:FC S:FB 
    $07EF:BC 8F A5  LDY $A58F,X @ $A62F = #$3E                                     A:A0 X:A0 Y:FC S:FB 
    $07F2:8C 07 20  STY $2007 = #$00                                               A:A0 X:A0 Y:3E S:FB 
    $07F5:69 10     ADC #$10                                                       A:A0 X:A0 Y:3E S:FB 
    $07F7:AA        TAX                                                            A:B0 X:A0 Y:3E S:FB 
    $07F8:D0 9B     BNE $0795                                                      A:B0 X:B0 Y:3E S:FB 
    $0795:BC 80 A5  LDY $A580,X @ $A630 = #$D0                                     A:B0 X:B0 Y:3E S:FB 
    $0798:8C 07 20  STY $2007 = #$00                                               A:B0 X:B0 Y:D0 S:FB 
    $079B:BC 81 A5  LDY $A581,X @ $A631 = #$EF                                     A:B0 X:B0 Y:D0 S:FB 
    $079E:8C 07 20  STY $2007 = #$00                                               A:B0 X:B0 Y:EF S:FB 
    $07A1:BC 82 A5  LDY $A582,X @ $A632 = #$9F                                     A:B0 X:B0 Y:EF S:FB 
    $07A4:8C 07 20  STY $2007 = #$00                                               A:B0 X:B0 Y:9F S:FB 
    $07A7:BC 83 A5  LDY $A583,X @ $A633 = #$66                                     A:B0 X:B0 Y:9F S:FB 
    $07AA:8C 07 20  STY $2007 = #$00                                               A:B0 X:B0 Y:66 S:FB 
    $07AD:BC 84 A5  LDY $A584,X @ $A634 = #$19                                     A:B0 X:B0 Y:66 S:FB 
    $07B0:8C 07 20  STY $2007 = #$00                                               A:B0 X:B0 Y:19 S:FB 
    $07B3:BC 85 A5  LDY $A585,X @ $A635 = #$06                                     A:B0 X:B0 Y:19 S:FB 
    $07B6:8C 07 20  STY $2007 = #$00                                               A:B0 X:B0 Y:06 S:FB 
    $07B9:BC 86 A5  LDY $A586,X @ $A636 = #$01                                     A:B0 X:B0 Y:06 S:FB 
    $07BC:8C 07 20  STY $2007 = #$00                                               A:B0 X:B0 Y:01 S:FB 
    $07BF:BC 87 A5  LDY $A587,X @ $A637 = #$00                                     A:B0 X:B0 Y:01 S:FB 
    $07C2:8C 07 20  STY $2007 = #$00                                               A:B0 X:B0 Y:00 S:FB 
    $07C5:BC 88 A5  LDY $A588,X @ $A638 = #$60                                     A:B0 X:B0 Y:00 S:FB 
    $07C8:8C 07 20  STY $2007 = #$00                                               A:B0 X:B0 Y:60 S:FB 
    $07CB:BC 89 A5  LDY $A589,X @ $A639 = #$70                                     A:B0 X:B0 Y:60 S:FB 
    $07CE:8C 07 20  STY $2007 = #$00                                               A:B0 X:B0 Y:70 S:FB 
    $07D1:BC 8A A5  LDY $A58A,X @ $A63A = #$7F                                     A:B0 X:B0 Y:70 S:FB 
    $07D4:8C 07 20  STY $2007 = #$00                                               A:B0 X:B0 Y:7F S:FB 
    $07D7:BC 8B A5  LDY $A58B,X @ $A63B = #$1F                                     A:B0 X:B0 Y:7F S:FB 
    $07DA:8C 07 20  STY $2007 = #$00                                               A:B0 X:B0 Y:1F S:FB 
    $07DD:BC 8C A5  LDY $A58C,X @ $A63C = #$07                                     A:B0 X:B0 Y:1F S:FB 
    $07E0:8C 07 20  STY $2007 = #$00                                               A:B0 X:B0 Y:07 S:FB 
    $07E3:BC 8D A5  LDY $A58D,X @ $A63D = #$01                                     A:B0 X:B0 Y:07 S:FB 
    $07E6:8C 07 20  STY $2007 = #$00                                               A:B0 X:B0 Y:01 S:FB 
    $07E9:BC 8E A5  LDY $A58E,X @ $A63E = #$00                                     A:B0 X:B0 Y:01 S:FB 
    $07EC:8C 07 20  STY $2007 = #$00                                               A:B0 X:B0 Y:00 S:FB 
    $07EF:BC 8F A5  LDY $A58F,X @ $A63F = #$00                                     A:B0 X:B0 Y:00 S:FB 
    $07F2:8C 07 20  STY $2007 = #$00                                               A:B0 X:B0 Y:00 S:FB 
    $07F5:69 10     ADC #$10                                                       A:B0 X:B0 Y:00 S:FB 
    $07F7:AA        TAX                                                            A:C0 X:B0 Y:00 S:FB 
    $07F8:D0 9B     BNE $0795                                                      A:C0 X:C0 Y:00 S:FB 
    $0795:BC 80 A5  LDY $A580,X @ $A640 = #$31                                     A:C0 X:C0 Y:00 S:FB 
    $0798:8C 07 20  STY $2007 = #$00                                               A:C0 X:C0 Y:31 S:FB 
    $079B:BC 81 A5  LDY $A581,X @ $A641 = #$CE                                     A:C0 X:C0 Y:31 S:FB 
    $079E:8C 07 20  STY $2007 = #$00                                               A:C0 X:C0 Y:CE S:FB 
    $07A1:BC 82 A5  LDY $A582,X @ $A642 = #$E0                                     A:C0 X:C0 Y:CE S:FB 
    $07A4:8C 07 20  STY $2007 = #$00                                               A:C0 X:C0 Y:E0 S:FB 
    $07A7:BC 83 A5  LDY $A583,X @ $A643 = #$90                                     A:C0 X:C0 Y:E0 S:FB 
    $07AA:8C 07 20  STY $2007 = #$00                                               A:C0 X:C0 Y:90 S:FB 
    $07AD:BC 84 A5  LDY $A584,X @ $A644 = #$78                                     A:C0 X:C0 Y:90 S:FB 
    $07B0:8C 07 20  STY $2007 = #$00                                               A:C0 X:C0 Y:78 S:FB 
    $07B3:BC 85 A5  LDY $A585,X @ $A645 = #$84                                     A:C0 X:C0 Y:78 S:FB 
    $07B6:8C 07 20  STY $2007 = #$00                                               A:C0 X:C0 Y:84 S:FB 
    $07B9:BC 86 A5  LDY $A586,X @ $A646 = #$78                                     A:C0 X:C0 Y:84 S:FB 
    $07BC:8C 07 20  STY $2007 = #$00                                               A:C0 X:C0 Y:78 S:FB 
    $07BF:BC 87 A5  LDY $A587,X @ $A647 = #$00                                     A:C0 X:C0 Y:78 S:FB 
    $07C2:8C 07 20  STY $2007 = #$00                                               A:C0 X:C0 Y:00 S:FB 
    $07C5:BC 88 A5  LDY $A588,X @ $A648 = #$0E                                     A:C0 X:C0 Y:00 S:FB 
    $07C8:8C 07 20  STY $2007 = #$00                                               A:C0 X:C0 Y:0E S:FB 
    $07CB:BC 89 A5  LDY $A589,X @ $A649 = #$00                                     A:C0 X:C0 Y:0E S:FB 
    $07CE:8C 07 20  STY $2007 = #$00                                               A:C0 X:C0 Y:00 S:FB 
    $07D1:BC 8A A5  LDY $A58A,X @ $A64A = #$C0                                     A:C0 X:C0 Y:00 S:FB 
    $07D4:8C 07 20  STY $2007 = #$00                                               A:C0 X:C0 Y:C0 S:FB 
    $07D7:BC 8B A5  LDY $A58B,X @ $A64B = #$E0                                     A:C0 X:C0 Y:C0 S:FB 
    $07DA:8C 07 20  STY $2007 = #$00                                               A:C0 X:C0 Y:E0 S:FB 
    $07DD:BC 8C A5  LDY $A58C,X @ $A64C = #$F0                                     A:C0 X:C0 Y:E0 S:FB 
    $07E0:8C 07 20  STY $2007 = #$00                                               A:C0 X:C0 Y:F0 S:FB 
    $07E3:BC 8D A5  LDY $A58D,X @ $A64D = #$78                                     A:C0 X:C0 Y:F0 S:FB 
    $07E6:8C 07 20  STY $2007 = #$00                                               A:C0 X:C0 Y:78 S:FB 
    $07E9:BC 8E A5  LDY $A58E,X @ $A64E = #$00                                     A:C0 X:C0 Y:78 S:FB 
    $07EC:8C 07 20  STY $2007 = #$00                                               A:C0 X:C0 Y:00 S:FB 
    $07EF:BC 8F A5  LDY $A58F,X @ $A64F = #$00                                     A:C0 X:C0 Y:00 S:FB 
    $07F2:8C 07 20  STY $2007 = #$00                                               A:C0 X:C0 Y:00 S:FB 
    $07F5:69 10     ADC #$10                                                       A:C0 X:C0 Y:00 S:FB 
    $07F7:AA        TAX                                                            A:D0 X:C0 Y:00 S:FB 
    $07F8:D0 9B     BNE $0795                                                      A:D0 X:D0 Y:00 S:FB 
    $0795:BC 80 A5  LDY $A580,X @ $A650 = #$18                                     A:D0 X:D0 Y:00 S:FB 
    $0798:8C 07 20  STY $2007 = #$00                                               A:D0 X:D0 Y:18 S:FB 
    $079B:BC 81 A5  LDY $A581,X @ $A651 = #$64                                     A:D0 X:D0 Y:18 S:FB 
    $079E:8C 07 20  STY $2007 = #$00                                               A:D0 X:D0 Y:64 S:FB 
    $07A1:BC 82 A5  LDY $A582,X @ $A652 = #$0F                                     A:D0 X:D0 Y:64 S:FB 
    $07A4:8C 07 20  STY $2007 = #$00                                               A:D0 X:D0 Y:0F S:FB 
    $07A7:BC 83 A5  LDY $A583,X @ $A653 = #$32                                     A:D0 X:D0 Y:0F S:FB 
    $07AA:8C 07 20  STY $2007 = #$00                                               A:D0 X:D0 Y:32 S:FB 
    $07AD:BC 84 A5  LDY $A584,X @ $A654 = #$02                                     A:D0 X:D0 Y:32 S:FB 
    $07B0:8C 07 20  STY $2007 = #$00                                               A:D0 X:D0 Y:02 S:FB 
    $07B3:BC 85 A5  LDY $A585,X @ $A655 = #$06                                     A:D0 X:D0 Y:02 S:FB 
    $07B6:8C 07 20  STY $2007 = #$00                                               A:D0 X:D0 Y:06 S:FB 
    $07B9:BC 86 A5  LDY $A586,X @ $A656 = #$00                                     A:D0 X:D0 Y:06 S:FB 
    $07BC:8C 07 20  STY $2007 = #$00                                               A:D0 X:D0 Y:00 S:FB 
    $07BF:BC 87 A5  LDY $A587,X @ $A657 = #$00                                     A:D0 X:D0 Y:00 S:FB 
    $07C2:8C 07 20  STY $2007 = #$00                                               A:D0 X:D0 Y:00 S:FB 
    $07C5:BC 88 A5  LDY $A588,X @ $A658 = #$00                                     A:D0 X:D0 Y:00 S:FB 
    $07C8:8C 07 20  STY $2007 = #$00                                               A:D0 X:D0 Y:00 S:FB 
    $07CB:BC 89 A5  LDY $A589,X @ $A659 = #$18                                     A:D0 X:D0 Y:00 S:FB 
    $07CE:8C 07 20  STY $2007 = #$00                                               A:D0 X:D0 Y:18 S:FB 
    $07D1:BC 8A A5  LDY $A58A,X @ $A65A = #$F0                                     A:D0 X:D0 Y:18 S:FB 
    $07D4:8C 07 20  STY $2007 = #$00                                               A:D0 X:D0 Y:F0 S:FB 
    $07D7:BC 8B A5  LDY $A58B,X @ $A65B = #$4D                                     A:D0 X:D0 Y:F0 S:FB 
    $07DA:8C 07 20  STY $2007 = #$00                                               A:D0 X:D0 Y:4D S:FB 
    $07DD:BC 8C A5  LDY $A58C,X @ $A65C = #$3D                                     A:D0 X:D0 Y:4D S:FB 
    $07E0:8C 07 20  STY $2007 = #$00                                               A:D0 X:D0 Y:3D S:FB 
    $07E3:BC 8D A5  LDY $A58D,X @ $A65D = #$18                                     A:D0 X:D0 Y:3D S:FB 
    $07E6:8C 07 20  STY $2007 = #$00                                               A:D0 X:D0 Y:18 S:FB 
    $07E9:BC 8E A5  LDY $A58E,X @ $A65E = #$00                                     A:D0 X:D0 Y:18 S:FB 
    $07EC:8C 07 20  STY $2007 = #$00                                               A:D0 X:D0 Y:00 S:FB 
    $07EF:BC 8F A5  LDY $A58F,X @ $A65F = #$00                                     A:D0 X:D0 Y:00 S:FB 
    $07F2:8C 07 20  STY $2007 = #$00                                               A:D0 X:D0 Y:00 S:FB 
    $07F5:69 10     ADC #$10                                                       A:D0 X:D0 Y:00 S:FB 
    $07F7:AA        TAX                                                            A:E0 X:D0 Y:00 S:FB 
    $07F8:D0 9B     BNE $0795                                                      A:E0 X:E0 Y:00 S:FB 
    $0795:BC 80 A5  LDY $A580,X @ $A660 = #$80                                     A:E0 X:E0 Y:00 S:FB 
    $0798:8C 07 20  STY $2007 = #$00                                               A:E0 X:E0 Y:80 S:FB 
    $079B:BC 81 A5  LDY $A581,X @ $A661 = #$40                                     A:E0 X:E0 Y:80 S:FB 
    $079E:8C 07 20  STY $2007 = #$00                                               A:E0 X:E0 Y:40 S:FB 
    $07A1:BC 82 A5  LDY $A582,X @ $A662 = #$FF                                     A:E0 X:E0 Y:40 S:FB 
    $07A4:8C 07 20  STY $2007 = #$00                                               A:E0 X:E0 Y:FF S:FB 
    $07A7:BC 83 A5  LDY $A583,X @ $A663 = #$24                                     A:E0 X:E0 Y:FF S:FB 
    $07AA:8C 07 20  STY $2007 = #$00                                               A:E0 X:E0 Y:24 S:FB 
    $07AD:BC 84 A5  LDY $A584,X @ $A664 = #$20                                     A:E0 X:E0 Y:24 S:FB 
    $07B0:8C 07 20  STY $2007 = #$00                                               A:E0 X:E0 Y:20 S:FB 
    $07B3:BC 85 A5  LDY $A585,X @ $A665 = #$60                                     A:E0 X:E0 Y:20 S:FB 
    $07B6:8C 07 20  STY $2007 = #$00                                               A:E0 X:E0 Y:60 S:FB 
    $07B9:BC 86 A5  LDY $A586,X @ $A666 = #$00                                     A:E0 X:E0 Y:60 S:FB 
    $07BC:8C 07 20  STY $2007 = #$00                                               A:E0 X:E0 Y:00 S:FB 
    $07BF:BC 87 A5  LDY $A587,X @ $A667 = #$00                                     A:E0 X:E0 Y:00 S:FB 
    $07C2:8C 07 20  STY $2007 = #$00                                               A:E0 X:E0 Y:00 S:FB 
    $07C5:BC 88 A5  LDY $A588,X @ $A668 = #$00                                     A:E0 X:E0 Y:00 S:FB 
    $07C8:8C 07 20  STY $2007 = #$00                                               A:E0 X:E0 Y:00 S:FB 
    $07CB:BC 89 A5  LDY $A589,X @ $A669 = #$80                                     A:E0 X:E0 Y:00 S:FB 
